timestamp,id_maquina,temperatura_c,pressao_psi,vibracao_mm_s
2025-03-30 12:18:32.567632,MCH_0014,76.31,32.46,1.55
2025-03-03 11:48:32.567632,MCH_0100,89.76,35.54,1.38
2025-03-25 16:03:32.567632,MCH_0065,71.31,35.32,1.49
2025-05-21 08:33:32.567632,MCH_0092,73.17,25.53,1.08
2025-05-09 19:48:32.567632,MCH_0004,68.97,28.99,0.99
2025-04-26 21:48:32.567632,MCH_0073,65.03,26.57,1.51
2025-06-07 21:48:32.567632,MCH_0099,93.67,31.48,1.19
2025-03-30 17:48:32.567632,MCH_0040,72.47,28.07,1.55
2025-03-15 02:33:32.567632,MCH_0094,73.65,27.33,0.7
2025-05-09 02:18:32.567632,MCH_0073,55.55,34.86,1.55
2025-04-18 00:18:32.567632,MCH_0068,65.39,31.38,1.2
2025-04-18 20:03:32.567632,MCH_0063,83.69,24.71,0.67
2025-05-09 04:03:32.567632,MCH_0053,63.73,35.35,1.68
2025-03-07 07:48:32.567632,MCH_0061,88.99,32.7,1.52
2025-03-05 23:33:32.567632,MCH_0079,74.93,33.79,1.16
2025-05-26 02:18:32.567632,MCH_0088,85.49,30.63,1.29
2025-04-26 22:03:32.567632,MCH_0072,70.56,22.54,0.99
2025-03-09 06:03:32.567632,MCH_0045,78.34,34.06,1.59
2025-05-28 19:33:32.567632,MCH_0069,63.43,31.83,1.01
2025-04-22 18:03:32.567632,MCH_0023,79.16,31.25,1.58
2025-05-26 12:33:32.567632,MCH_0091,72.51,28.03,1.32
2025-06-10 13:18:32.567632,MCH_0055,68.47,32.83,0.36
2025-03-11 16:33:32.567632,MCH_0091,74.04,32.03,0.93
2025-04-29 14:48:32.567632,MCH_0093,83.96,33.95,0.87
2025-06-10 21:03:32.567632,MCH_0094,69.65,31.59,0.9
2025-05-11 03:18:32.567632,MCH_0043,73.49,28.42,0.65
2025-05-03 05:48:32.567632,MCH_0098,92.24,31.51,1.38
2025-06-05 11:33:32.567632,MCH_0091,66.66,26.46,0.89
2025-04-02 07:33:32.567632,MCH_0025,74.62,33.29,0.92
2025-05-02 22:33:32.567632,MCH_0014,82.48,30.25,1.16
2025-04-16 07:03:32.567632,MCH_0062,60.93,20.01,1.54
2025-06-12 17:33:32.567632,MCH_0082,67.8,30.3,1.58
2025-05-22 09:48:32.567632,MCH_0097,90.71,34.94,1.18
2025-04-10 07:03:32.567632,MCH_0035,53.36,26.63,1.04
2025-05-08 12:48:32.567632,MCH_0046,72.83,37.79,1.15
2025-04-20 12:48:32.567632,MCH_0040,81.2,23.76,1.03
2025-04-21 11:48:32.567632,MCH_0092,70.95,33.25,1.99
2025-03-10 18:18:32.567632,MCH_0019,82.44,38.98,1.28
2025-05-02 06:03:32.567632,MCH_0079,70.19,32.5,0.93
2025-04-25 16:48:32.567632,MCH_0094,70.41,31.58,1.41
2025-04-18 16:33:32.567632,MCH_0034,63.25,34.84,0.83
2025-03-08 09:33:32.567632,MCH_0039,79.65,23.31,1.01
2025-05-25 02:48:32.567632,MCH_0044,65.37,29.17,0.87
2025-03-29 02:48:32.567632,MCH_0055,88.81,25.02,1.27
2025-04-06 06:18:32.567632,MCH_0069,78.6,36.18,0.64
2025-03-23 22:18:32.567632,MCH_0061,73.49,39.33,1.44
2025-06-06 10:33:32.567632,MCH_0017,75.98,24.98,1.03
2025-04-14 12:48:32.567632,MCH_0075,77.83,30.65,0.96
2025-03-11 17:33:32.567632,MCH_0095,57.41,32.17,0.97
2025-05-12 08:33:32.567632,MCH_0019,77.96,30.28,1.14
2025-03-21 04:03:32.567632,MCH_0068,66.39,30.43,1.08
2025-06-02 23:18:32.567632,MCH_0006,73.94,38.53,1.8
2025-06-04 11:48:32.567632,MCH_0082,80.51,30.38,0.38
2025-03-16 19:03:32.567632,MCH_0081,72.55,28.44,1.15
2025-05-06 06:33:32.567632,MCH_0064,82.41,27.97,1.06
2025-05-23 07:18:32.567632,MCH_0016,71.25,29.03,1.43
2025-05-13 14:03:32.567632,MCH_0076,46.19,24.03,0.97
2025-05-03 22:33:32.567632,MCH_0008,86.06,25.3,1.54
2025-03-02 15:03:32.567632,MCH_0022,67.31,24.45,1.09
2025-05-18 09:33:32.567632,MCH_0023,84.18,31.21,1.48
2025-04-01 00:18:32.567632,MCH_0097,86.85,28.46,1.15
2025-04-16 19:03:32.567632,MCH_0083,70.99,31.94,1.01
2025-05-15 01:33:32.567632,MCH_0073,80.41,29.9,1.31
2025-05-17 11:18:32.567632,MCH_0083,59.39,26.33,1.25
2025-04-28 02:18:32.567632,MCH_0023,82.36,29.55,1.62
2025-06-06 09:48:32.567632,MCH_0011,77.99,29.49,1.1
2025-06-11 14:03:32.567632,MCH_0030,98.71,38.36,1.22
2025-05-23 15:33:32.567632,MCH_0032,81.23,32.49,0.92
2025-03-28 12:33:32.567632,MCH_0031,74.47,33.7,0.8
2025-04-09 04:33:32.567632,MCH_0048,74.5,32.34,1.2
2025-04-01 03:18:32.567632,MCH_0098,88.41,31.23,0.69
2025-05-04 00:18:32.567632,MCH_0069,68.5,34.01,1.29
2025-05-20 09:33:32.567632,MCH_0100,74.31,24.83,1.38
2025-03-31 20:18:32.567632,MCH_0095,89.82,24.9,1.22
2025-05-12 11:33:32.567632,MCH_0032,84.23,28.34,1.11
2025-05-22 11:48:32.567632,MCH_0009,63.17,33.49,1.1
2025-03-06 18:18:32.567632,MCH_0013,83.38,29.07,0.5
2025-06-05 14:48:32.567632,MCH_0051,63.54,30.35,0.74
2025-05-18 05:48:32.567632,MCH_0084,70.42,29.84,1.21
2025-03-30 20:33:32.567632,MCH_0099,73.59,30.38,0.83
2025-05-22 12:33:32.567632,MCH_0091,67.65,31.34,1.18
2025-05-27 07:33:32.567632,MCH_0070,64.41,29.46,1.69
2025-03-01 01:48:32.567632,MCH_0010,81.72,31.92,1.11
2025-03-30 20:33:32.567632,MCH_0085,73.47,28.17,0.89
2025-04-15 11:03:32.567632,MCH_0089,73.93,17.33,1.41
2025-05-31 19:33:32.567632,MCH_0090,81.09,28.26,1.34
2025-03-04 01:33:32.567632,MCH_0053,74.83,23.98,1.17
2025-03-02 21:03:32.567632,MCH_0027,73.45,17.7,1.63
2025-03-01 10:48:32.567632,MCH_0024,60.92,17.08,0.86
2025-03-06 07:33:32.567632,MCH_0094,65.74,27.24,0.99
2025-04-15 18:03:32.567632,MCH_0020,84.13,27.23,1.65
2025-06-05 23:18:32.567632,MCH_0086,75.19,36.29,1.09
2025-05-13 01:03:32.567632,MCH_0078,91.28,31.03,1.11
2025-04-28 00:48:32.567632,MCH_0039,85.67,32.0,0.62
2025-03-05 16:48:32.567632,MCH_0074,78.42,26.09,0.39
2025-04-03 22:48:32.567632,MCH_0038,63.45,34.9,0.83
2025-03-27 22:48:32.567632,MCH_0008,87.11,28.85,1.44
2025-05-10 21:03:32.567632,MCH_0008,73.72,23.7,1.45
2025-03-15 04:18:32.567632,MCH_0048,75.38,31.06,1.6
2025-06-06 11:03:32.567632,MCH_0032,74.05,30.32,0.9
2025-03-15 20:18:32.567632,MCH_0062,79.8,29.41,1.43
2025-04-23 12:48:32.567632,MCH_0049,78.9,35.05,1.15
2025-04-09 21:33:32.567632,MCH_0068,56.38,24.5,1.5
2025-04-15 19:03:32.567632,MCH_0008,91.47,27.46,1.15
2025-05-13 14:03:32.567632,MCH_0059,69.33,27.57,1.38
2025-04-29 04:33:32.567632,MCH_0035,67.07,37.38,1.23
2025-03-06 20:03:32.567632,MCH_0059,72.62,37.16,1.14
2025-06-02 21:33:32.567632,MCH_0032,82.82,29.08,1.23
2025-04-05 06:48:32.567632,MCH_0039,97.35,29.08,0.77
2025-05-28 03:33:32.567632,MCH_0042,80.59,21.17,1.14
2025-05-26 06:33:32.567632,MCH_0013,72.53,32.46,0.98
2025-04-06 01:33:32.567632,MCH_0072,83.89,30.62,1.41
2025-03-13 15:18:32.567632,MCH_0063,68.56,27.97,1.39
2025-04-20 17:03:32.567632,MCH_0096,71.81,26.8,1.1
2025-05-21 01:33:32.567632,MCH_0002,73.74,27.14,1.06
2025-03-16 05:33:32.567632,MCH_0056,47.54,20.76,1.16
2025-03-29 00:18:32.567632,MCH_0043,66.42,29.72,1.43
2025-04-08 10:18:32.567632,MCH_0099,65.01,31.31,1.07
2025-05-07 14:03:32.567632,MCH_0010,73.76,29.6,1.5
2025-03-23 03:18:32.567632,MCH_0015,83.06,25.09,1.1
2025-03-14 19:03:32.567632,MCH_0030,74.17,24.97,1.16
2025-06-10 15:48:32.567632,MCH_0036,74.78,30.83,1.26
2025-05-29 11:18:32.567632,MCH_0026,74.97,24.0,0.9
2025-05-06 19:03:32.567632,MCH_0022,89.09,24.35,1.29
2025-05-06 06:48:32.567632,MCH_0006,74.06,41.9,1.31
2025-04-08 00:33:32.567632,MCH_0065,80.75,35.57,1.07
2025-04-29 14:48:32.567632,MCH_0093,50.65,30.84,1.64
2025-05-24 11:48:32.567632,MCH_0014,81.06,38.33,1.39
2025-04-11 11:33:32.567632,MCH_0004,67.61,37.29,0.79
2025-03-03 01:03:32.567632,MCH_0085,62.28,27.27,0.4
2025-05-04 19:03:32.567632,MCH_0097,79.51,26.04,0.91
2025-05-12 23:33:32.567632,MCH_0092,74.38,36.28,0.87
2025-03-01 05:18:32.567632,MCH_0076,68.3,19.77,1.08
2025-06-07 06:18:32.567632,MCH_0062,77.86,28.9,1.08
2025-05-04 11:33:32.567632,MCH_0082,73.63,36.27,1.41
2025-05-09 17:48:32.567632,MCH_0081,74.56,27.13,0.77
2025-04-10 12:03:32.567632,MCH_0072,67.3,28.24,1.71
2025-05-24 19:18:32.567632,MCH_0039,67.01,26.76,1.71
2025-04-28 10:48:32.567632,MCH_0070,88.78,24.11,0.71
2025-06-03 15:48:32.567632,MCH_0004,73.79,25.71,1.02
2025-05-26 09:18:32.567632,MCH_0090,75.91,41.32,1.2
2025-05-05 12:33:32.567632,MCH_0031,81.69,24.71,1.31
2025-05-07 00:03:32.567632,MCH_0084,57.94,39.18,1.23
2025-04-17 05:33:32.567632,MCH_0094,73.74,40.46,1.38
2025-05-06 03:03:32.567632,MCH_0014,60.34,29.18,1.43
2025-04-01 23:03:32.567632,MCH_0064,64.71,31.34,1.41
2025-04-29 03:03:32.567632,MCH_0094,74.91,31.68,1.12
2025-04-08 22:48:32.567632,MCH_0083,69.43,30.96,1.43
2025-03-28 17:48:32.567632,MCH_0037,58.58,29.48,0.86
2025-03-04 03:33:32.567632,MCH_0050,78.31,24.32,0.87
2025-03-10 18:33:32.567632,MCH_0054,73.93,27.77,0.85
2025-06-10 03:03:32.567632,MCH_0075,70.7,32.15,1.09
2025-03-21 08:18:32.567632,MCH_0077,79.49,25.64,1.09
2025-06-04 06:03:32.567632,MCH_0034,78.67,26.19,1.09
2025-05-25 04:18:32.567632,MCH_0054,69.28,29.02,1.28
2025-05-07 20:03:32.567632,MCH_0024,78.03,32.51,1.22
2025-03-02 04:03:32.567632,MCH_0055,80.49,27.92,1.67
2025-05-14 22:33:32.567632,MCH_0036,65.89,22.42,1.18
2025-05-20 10:18:32.567632,MCH_0017,73.0,26.63,0.88
2025-03-29 21:03:32.567632,MCH_0064,81.89,27.64,1.28
2025-04-10 16:48:32.567632,MCH_0017,76.33,32.92,1.42
2025-04-21 16:33:32.567632,MCH_0085,75.14,28.22,1.25
2025-06-12 12:48:32.567632,MCH_0026,79.09,27.38,1.79
2025-04-28 02:03:32.567632,MCH_0082,82.31,28.98,1.43
2025-05-11 06:18:32.567632,MCH_0062,80.31,32.19,0.89
2025-03-29 18:03:32.567632,MCH_0079,74.16,33.24,1.31
2025-03-05 08:48:32.567632,MCH_0069,82.41,29.94,0.9
2025-06-04 05:48:32.567632,MCH_0091,83.84,34.83,1.87
2025-05-19 15:48:32.567632,MCH_0100,77.62,29.63,0.85
2025-05-06 16:18:32.567632,MCH_0093,76.63,31.43,1.06
2025-04-27 02:18:32.567632,MCH_0017,78.24,32.9,1.56
2025-05-04 22:18:32.567632,MCH_0074,64.64,36.67,0.89
2025-04-22 19:48:32.567632,MCH_0053,89.88,26.89,1.32
2025-05-27 15:03:32.567632,MCH_0013,81.59,35.74,1.5
2025-04-23 19:18:32.567632,MCH_0006,73.23,27.12,1.18
2025-03-14 11:33:32.567632,MCH_0036,92.11,34.79,0.81
2025-04-17 10:18:32.567632,MCH_0050,67.79,29.36,0.93
2025-03-21 15:33:32.567632,MCH_0004,76.24,25.77,1.13
2025-03-31 15:18:32.567632,MCH_0036,77.01,40.83,1.64
2025-04-14 09:18:32.567632,MCH_0010,84.12,35.11,1.07
2025-04-09 12:33:32.567632,MCH_0038,72.87,34.64,1.46
2025-04-11 17:48:32.567632,MCH_0081,64.19,25.33,1.0
2025-04-11 15:18:32.567632,MCH_0015,76.94,35.2,1.29
2025-05-26 21:33:32.567632,MCH_0024,82.65,26.98,1.26
2025-05-21 19:03:32.567632,MCH_0081,94.46,24.63,1.57
2025-06-09 13:48:32.567632,MCH_0042,79.1,27.75,1.02
2025-05-07 22:33:32.567632,MCH_0049,71.97,27.03,0.74
2025-04-01 15:03:32.567632,MCH_0085,73.12,23.63,1.88
2025-05-16 11:33:32.567632,MCH_0068,86.49,24.01,1.13
2025-04-15 13:03:32.567632,MCH_0034,67.36,36.59,1.69
2025-03-24 14:03:32.567632,MCH_0060,80.75,32.14,1.83
2025-03-11 07:48:32.567632,MCH_0064,61.49,29.92,1.19
2025-05-09 23:03:32.567632,MCH_0064,70.75,36.07,0.83
2025-03-29 18:03:32.567632,MCH_0058,59.16,19.73,1.05
2025-03-12 10:48:32.567632,MCH_0040,80.14,33.15,1.32
2025-03-24 23:18:32.567632,MCH_0026,75.35,31.39,1.16
2025-04-18 09:18:32.567632,MCH_0070,73.25,35.03,1.24
2025-05-22 16:33:32.567632,MCH_0031,77.8,19.53,1.52
2025-03-18 08:03:32.567632,MCH_0037,80.35,31.5,0.98
2025-03-05 02:48:32.567632,MCH_0059,89.64,21.43,1.41
2025-03-18 16:33:32.567632,MCH_0051,75.12,28.43,1.06
2025-04-28 17:18:32.567632,MCH_0030,87.14,43.4,1.26
2025-05-09 05:03:32.567632,MCH_0024,68.34,30.07,1.0
2025-05-10 22:18:32.567632,MCH_0052,92.45,22.38,1.49
2025-03-10 01:48:32.567632,MCH_0056,62.67,33.91,1.22
2025-03-03 20:18:32.567632,MCH_0035,86.01,27.31,1.03
2025-03-16 10:18:32.567632,MCH_0003,64.95,35.33,0.77
2025-05-17 17:18:32.567632,MCH_0085,66.88,32.27,1.01
2025-04-17 12:03:32.567632,MCH_0017,79.66,38.6,1.05
2025-06-04 09:03:32.567632,MCH_0067,71.61,29.29,1.65
2025-05-02 21:18:32.567632,MCH_0047,67.83,29.39,1.38
2025-03-15 11:48:32.567632,MCH_0081,77.96,23.11,0.95
2025-05-10 08:03:32.567632,MCH_0064,85.29,33.49,0.79
2025-04-25 01:33:32.567632,MCH_0003,70.83,22.01,1.53
2025-06-06 06:18:32.567632,MCH_0047,62.36,36.02,1.29
2025-03-05 17:03:32.567632,MCH_0082,58.5,27.87,1.3
2025-06-13 01:48:32.567632,MCH_0059,94.58,30.53,1.13
2025-04-11 22:33:32.567632,MCH_0028,72.49,28.2,1.01
2025-03-13 04:33:32.567632,MCH_0040,81.45,30.31,1.32
2025-06-10 21:18:32.567632,MCH_0004,67.5,25.4,1.02
2025-04-10 23:18:32.567632,MCH_0052,76.65,31.51,1.39
2025-03-11 23:03:32.567632,MCH_0025,84.33,33.31,1.2
2025-05-02 02:33:32.567632,MCH_0043,82.02,33.81,1.4
2025-05-26 00:48:32.567632,MCH_0066,79.53,29.06,1.48
2025-03-30 01:18:32.567632,MCH_0070,89.86,31.34,1.52
2025-03-28 07:18:32.567632,MCH_0002,58.53,30.31,0.84
2025-03-20 07:48:32.567632,MCH_0096,69.91,22.76,0.96
2025-03-23 10:18:32.567632,MCH_0093,69.21,28.7,1.36
2025-05-13 14:03:32.567632,MCH_0007,93.85,24.48,1.39
2025-05-13 00:33:32.567632,MCH_0003,86.54,30.5,1.09
2025-04-05 12:33:32.567632,MCH_0055,68.35,32.76,1.57
2025-04-16 10:18:32.567632,MCH_0077,75.1,41.76,1.03
2025-03-22 03:18:32.567632,MCH_0093,69.51,31.59,0.86
2025-03-31 17:18:32.567632,MCH_0063,48.69,26.79,0.87
2025-04-18 03:48:32.567632,MCH_0009,79.79,26.71,0.87
2025-04-17 05:48:32.567632,MCH_0006,72.26,31.44,1.12
2025-05-15 18:48:32.567632,MCH_0026,77.1,32.92,1.93
2025-03-10 00:18:32.567632,MCH_0041,63.93,24.62,1.21
2025-03-28 17:33:32.567632,MCH_0074,61.25,23.35,1.46
2025-05-10 07:33:32.567632,MCH_0071,79.05,28.61,1.19
2025-05-20 05:18:32.567632,MCH_0093,54.87,39.42,1.39
2025-05-09 20:48:32.567632,MCH_0025,81.67,27.25,0.7
2025-06-05 08:33:32.567632,MCH_0030,75.82,25.11,1.02
2025-04-13 18:03:32.567632,MCH_0048,70.28,35.61,1.03
2025-04-08 09:33:32.567632,MCH_0070,70.35,32.15,1.46
2025-05-02 22:18:32.567632,MCH_0074,84.61,29.48,1.05
2025-04-14 08:48:32.567632,MCH_0074,59.26,21.78,0.82
2025-04-30 07:18:32.567632,MCH_0073,69.78,33.92,1.79
2025-05-30 16:03:32.567632,MCH_0052,59.84,34.76,0.57
2025-04-24 05:33:32.567632,MCH_0001,76.26,19.1,1.07
2025-03-07 07:48:32.567632,MCH_0053,65.41,27.52,1.73
2025-04-07 03:03:32.567632,MCH_0089,54.41,21.41,1.78
2025-03-19 02:18:32.567632,MCH_0092,78.16,29.69,1.75
2025-04-22 18:33:32.567632,MCH_0041,87.62,26.17,0.84
2025-05-14 23:03:32.567632,MCH_0026,72.83,22.63,1.12
2025-06-04 16:18:32.567632,MCH_0086,79.21,29.8,1.6
2025-05-11 02:48:32.567632,MCH_0095,77.88,23.17,1.32
2025-06-04 19:03:32.567632,MCH_0019,82.47,31.12,1.5
2025-06-09 19:18:32.567632,MCH_0043,61.43,28.46,1.54
2025-05-18 19:03:32.567632,MCH_0035,73.76,27.67,0.88
2025-04-14 12:33:32.567632,MCH_0075,73.87,26.63,1.39
2025-05-23 07:03:32.567632,MCH_0099,85.06,28.6,1.11
2025-05-20 18:03:32.567632,MCH_0034,92.24,28.91,1.89
2025-05-17 19:48:32.567632,MCH_0076,86.56,40.47,0.83
2025-03-04 13:03:32.567632,MCH_0063,63.97,31.3,0.91
2025-03-08 18:03:32.567632,MCH_0039,89.26,32.7,0.77
2025-05-28 20:18:32.567632,MCH_0097,66.47,31.95,1.27
2025-04-18 08:33:32.567632,MCH_0089,72.0,34.99,1.75
2025-05-06 00:48:32.567632,MCH_0006,59.22,25.22,1.0
2025-05-30 01:03:32.567632,MCH_0083,66.96,26.17,1.46
2025-05-17 03:18:32.567632,MCH_0074,80.33,23.73,1.01
2025-04-30 14:03:32.567632,MCH_0021,80.49,26.87,1.56
2025-03-06 09:33:32.567632,MCH_0060,77.25,33.4,0.72
2025-05-10 08:33:32.567632,MCH_0026,66.85,39.12,1.02
2025-04-04 04:03:32.567632,MCH_0005,100.73,23.71,1.27
2025-06-06 04:03:32.567632,MCH_0022,80.86,28.24,1.53
2025-05-26 07:33:32.567632,MCH_0033,68.76,26.21,1.09
2025-03-10 03:48:32.567632,MCH_0071,99.23,38.42,1.06
2025-05-23 09:33:32.567632,MCH_0095,64.73,19.14,1.47
2025-03-21 19:48:32.567632,MCH_0099,71.3,24.31,1.4
2025-05-12 15:48:32.567632,MCH_0045,95.66,25.02,1.44
2025-03-22 08:33:32.567632,MCH_0014,64.27,27.58,1.35
2025-03-09 03:18:32.567632,MCH_0057,75.17,17.4,1.18
2025-05-28 10:33:32.567632,MCH_0031,85.18,35.83,0.96
2025-03-18 19:48:32.567632,MCH_0001,76.63,33.77,0.85
2025-05-06 14:48:32.567632,MCH_0076,76.02,30.21,0.71
2025-03-03 18:48:32.567632,MCH_0003,73.81,28.75,1.13
2025-05-27 11:18:32.567632,MCH_0086,71.76,23.91,0.91
2025-06-07 21:03:32.567632,MCH_0085,81.13,31.6,0.92
2025-03-08 13:03:32.567632,MCH_0044,58.32,37.33,1.42
2025-03-09 00:33:32.567632,MCH_0033,86.48,29.42,1.18
2025-04-20 16:18:32.567632,MCH_0075,67.05,16.73,1.42
2025-03-22 02:33:32.567632,MCH_0095,67.27,26.53,1.22
2025-04-08 21:18:32.567632,MCH_0073,67.84,35.29,1.57
2025-05-13 00:33:32.567632,MCH_0077,67.59,23.73,1.07
2025-05-14 23:48:32.567632,MCH_0077,82.26,34.62,1.32
2025-04-22 17:18:32.567632,MCH_0018,73.66,33.36,1.28
2025-03-05 08:48:32.567632,MCH_0030,85.73,26.84,0.63
2025-05-06 09:48:32.567632,MCH_0055,64.31,32.84,2.01
2025-04-03 09:33:32.567632,MCH_0008,85.36,34.27,1.63
2025-05-07 23:33:32.567632,MCH_0073,94.84,29.63,0.91
2025-06-03 17:18:32.567632,MCH_0086,79.57,36.58,0.95
2025-03-28 10:33:32.567632,MCH_0052,85.24,33.47,2.35
2025-05-09 11:48:32.567632,MCH_0005,83.67,26.56,0.98
2025-04-10 00:33:32.567632,MCH_0006,96.52,31.8,0.91
2025-05-09 02:33:32.567632,MCH_0055,77.33,32.69,1.08
2025-06-04 09:33:32.567632,MCH_0100,48.51,31.17,0.74
2025-05-05 21:03:32.567632,MCH_0055,73.82,24.4,2.02
2025-04-07 10:33:32.567632,MCH_0076,72.58,14.59,1.07
2025-05-20 13:33:32.567632,MCH_0037,73.07,27.03,1.11
2025-05-08 12:48:32.567632,MCH_0087,57.62,29.16,0.86
2025-05-20 23:03:32.567632,MCH_0097,95.14,16.53,1.03
2025-03-08 01:03:32.567632,MCH_0048,88.57,27.62,0.97
2025-04-24 03:03:32.567632,MCH_0083,87.36,28.46,1.88
2025-04-25 23:48:32.567632,MCH_0014,73.52,27.12,1.51
2025-03-15 02:48:32.567632,MCH_0050,76.56,31.26,1.61
2025-05-26 06:48:32.567632,MCH_0025,91.42,22.58,1.51
2025-05-17 02:03:32.567632,MCH_0047,64.65,23.44,1.1
2025-05-17 20:18:32.567632,MCH_0060,87.43,23.14,1.56
2025-04-13 05:33:32.567632,MCH_0085,67.33,29.16,1.27
2025-05-18 16:33:32.567632,MCH_0017,63.81,27.09,1.19
2025-06-07 10:18:32.567632,MCH_0052,70.62,35.88,0.59
2025-05-01 21:33:32.567632,MCH_0063,72.27,26.19,1.12
2025-03-06 18:48:32.567632,MCH_0090,67.51,36.62,1.21
2025-03-03 22:03:32.567632,MCH_0053,72.83,28.27,1.25
2025-06-03 06:48:32.567632,MCH_0097,71.76,34.62,1.22
2025-04-24 16:33:32.567632,MCH_0085,46.58,32.03,1.32
2025-05-08 15:18:32.567632,MCH_0022,70.21,28.99,1.58
2025-06-12 11:03:32.567632,MCH_0050,87.37,30.03,0.89
2025-05-28 01:03:32.567632,MCH_0093,61.92,23.24,1.4
2025-04-15 17:33:32.567632,MCH_0002,89.72,30.23,1.21
2025-05-28 06:48:32.567632,MCH_0042,59.14,30.9,1.36
2025-03-23 14:33:32.567632,MCH_0057,77.33,31.53,1.73
2025-06-01 10:18:32.567632,MCH_0022,72.69,31.7,1.95
2025-05-07 22:33:32.567632,MCH_0066,76.49,36.42,1.35
2025-04-23 06:03:32.567632,MCH_0045,76.25,23.71,1.63
2025-03-20 17:03:32.567632,MCH_0079,71.02,24.32,0.55
2025-03-28 08:33:32.567632,MCH_0071,70.67,37.25,0.83
2025-03-20 09:03:32.567632,MCH_0001,71.96,21.42,1.24
2025-03-11 17:03:32.567632,MCH_0093,71.2,35.03,1.25
2025-05-11 10:18:32.567632,MCH_0048,68.34,31.68,1.34
2025-05-23 18:48:32.567632,MCH_0092,63.82,36.81,0.9
2025-06-07 05:33:32.567632,MCH_0032,81.57,34.74,0.85
2025-05-18 14:48:32.567632,MCH_0027,84.9,27.14,0.83
2025-05-28 14:03:32.567632,MCH_0087,66.62,27.98,1.28
2025-04-13 07:18:32.567632,MCH_0048,80.58,30.67,1.08
2025-03-27 08:33:32.567632,MCH_0020,68.16,31.22,1.58
2025-03-25 03:03:32.567632,MCH_0039,74.01,34.56,1.15
2025-03-02 15:33:32.567632,MCH_0085,63.63,32.59,1.28
2025-06-12 11:18:32.567632,MCH_0033,85.33,26.68,1.54
2025-03-29 16:03:32.567632,MCH_0050,70.83,29.74,1.24
2025-04-03 15:48:32.567632,MCH_0066,70.2,32.65,1.51
2025-04-18 14:03:32.567632,MCH_0040,77.83,30.44,1.01
2025-03-19 03:03:32.567632,MCH_0083,57.71,30.31,1.6
2025-03-22 05:33:32.567632,MCH_0006,82.63,31.3,1.32
2025-05-21 22:18:32.567632,MCH_0053,93.17,27.6,1.33
2025-03-30 19:03:32.567632,MCH_0089,65.62,31.65,0.69
2025-03-21 15:48:32.567632,MCH_0066,71.09,32.98,1.23
2025-04-13 01:48:32.567632,MCH_0081,66.62,31.9,1.0
2025-04-25 03:33:32.567632,MCH_0004,68.07,33.26,1.41
2025-05-15 09:18:32.567632,MCH_0024,88.15,36.45,0.92
2025-04-27 18:48:32.567632,MCH_0013,71.21,35.44,1.06
2025-04-08 00:48:32.567632,MCH_0036,76.26,32.99,0.92
2025-05-06 15:18:32.567632,MCH_0017,82.89,36.4,1.27
2025-04-04 18:48:32.567632,MCH_0086,82.0,29.59,0.97
2025-06-01 23:03:32.567632,MCH_0086,83.13,23.79,1.44
2025-04-16 01:48:32.567632,MCH_0059,75.67,17.29,1.02
2025-04-06 02:18:32.567632,MCH_0027,78.26,29.74,1.19
2025-04-26 01:03:32.567632,MCH_0056,56.8,27.21,1.41
2025-04-20 01:48:32.567632,MCH_0012,72.45,26.77,1.38
2025-03-24 02:33:32.567632,MCH_0051,88.72,33.17,1.77
2025-05-06 04:33:32.567632,MCH_0090,83.2,26.71,1.22
2025-03-10 07:48:32.567632,MCH_0069,69.24,23.84,1.22
2025-03-02 22:33:32.567632,MCH_0022,84.31,33.34,0.93
2025-06-03 12:33:32.567632,MCH_0031,69.91,33.38,1.32
2025-03-10 21:33:32.567632,MCH_0084,84.94,29.38,1.86
2025-04-01 19:33:32.567632,MCH_0012,69.74,24.55,1.29
2025-05-15 02:48:32.567632,MCH_0031,66.59,29.38,1.62
2025-05-21 13:03:32.567632,MCH_0010,66.5,32.3,1.26
2025-03-31 23:33:32.567632,MCH_0004,66.82,38.79,0.78
2025-05-01 19:03:32.567632,MCH_0046,68.59,31.16,1.02
2025-05-17 02:03:32.567632,MCH_0021,91.86,33.27,1.54
2025-04-19 13:03:32.567632,MCH_0037,76.2,28.31,1.06
2025-05-18 18:48:32.567632,MCH_0051,67.26,24.89,0.75
2025-04-29 12:33:32.567632,MCH_0025,73.12,23.78,0.92
2025-05-16 20:18:32.567632,MCH_0017,83.65,24.64,1.2
2025-04-07 03:33:32.567632,MCH_0025,60.04,28.66,1.47
2025-05-10 02:03:32.567632,MCH_0070,76.06,28.94,1.33
2025-04-22 21:48:32.567632,MCH_0033,74.87,23.85,1.08
2025-05-27 08:33:32.567632,MCH_0061,54.9,25.24,0.87
2025-05-28 03:18:32.567632,MCH_0068,88.26,27.94,0.72
2025-03-26 09:48:32.567632,MCH_0036,84.68,35.84,1.32
2025-04-06 03:18:32.567632,MCH_0052,58.48,29.52,1.64
2025-03-22 06:18:32.567632,MCH_0079,80.94,26.16,1.65
2025-03-30 09:33:32.567632,MCH_0014,89.29,25.2,1.38
2025-03-02 16:33:32.567632,MCH_0093,69.51,33.12,1.4
2025-05-17 14:33:32.567632,MCH_0002,73.72,36.1,1.34
2025-05-13 08:33:32.567632,MCH_0030,76.8,28.87,1.19
2025-03-12 12:33:32.567632,MCH_0091,63.13,35.24,1.03
